"x" "y" "z"
84.2550742885645 28.4354874438712 4881.9130859375
84.2559225767497 28.4354874438712 4869
84.3153027497112 28.4354874438712 4101
84.2491362712683 28.434639155686 4846.39404296875
84.2499845594535 28.434639155686 4851.4931640625
84.2508328476387 28.434639155686 4863.904296875
84.2516811358238 28.434639155686 4874.51953125
84.252529424009 28.434639155686 4875.3740234375
84.2533777121942 28.434639155686 4867.87646484375
84.2542260003793 28.434639155686 4859.29931640625
84.2550742885645 28.434639155686 4853.90234375
84.2559225767497 28.434639155686 4846.71533203125
84.2567708649348 28.434639155686 4828.19287109375
84.25761915312 28.434639155686 4830.5439453125
84.2618605940458 28.434639155686 4678
84.262708882231 28.434639155686 4664.75146484375
84.2635571704161 28.434639155686 4643.49072265625
84.2644054586013 28.434639155686 4638.64697265625
84.2652537467865 28.434639155686 4643.1982421875
84.2661020349716 28.434639155686 4643.3916015625
84.2669503231568 28.434639155686 4638.77392578125
84.267798611342 28.434639155686 4634.15625
84.2966404096376 28.434639155686 4343.302734375
84.2974886978227 28.434639155686 4331.42724609375
84.2983369860079 28.434639155686 4318
84.3034267151189 28.434639155686 4164
84.3042750033041 28.434639155686 4170.13525390625
84.3051232914892 28.434639155686 4167.552734375
84.3059715796744 28.434639155686 4147.607421875
84.3068198678596 28.434639155686 4124.4052734375
84.3076681560447 28.434639155686 4106.482421875
84.3085164442299 28.434639155686 4086.8134765625
84.309364732415 28.434639155686 4068.43920898438
84.3102130206002 28.434639155686 4064.02563476562
84.3110613087854 28.434639155686 4070.63061523438
84.3119095969706 28.434639155686 4078.94262695312
84.3127578851557 28.434639155686 4085.42016601562
84.3136061733409 28.434639155686 4083.47778320312
84.314454461526 28.434639155686 4074.63500976562
84.3153027497112 28.434639155686 4075.70556640625
84.3161510378964 28.434639155686 4088.66723632812
84.3169993260815 28.434639155686 4092.93896484375
84.3178476142667 28.434639155686 4087.88598632812
84.2491362712683 28.4337908675008 4766.02197265625
84.2499845594535 28.4337908675008 4777.009765625
84.2508328476387 28.4337908675008 4782.33935546875
84.2516811358238 28.4337908675008 4788.8984375
84.252529424009 28.4337908675008 4795.27197265625
84.2533777121942 28.4337908675008 4796.61376953125
84.2542260003793 28.4337908675008 4790.15234375
84.2550742885645 28.4337908675008 4785.544921875
84.2559225767497 28.4337908675008 4790.23876953125
84.2567708649348 28.4337908675008 4795.8037109375
84.25761915312 28.4337908675008 4806.685546875
84.2584674413052 28.4337908675008 4799.36865234375
84.2593157294903 28.4337908675008 4786.06982421875
84.2601640176755 28.4337908675008 4767.44384765625
84.2610123058606 28.4337908675008 4734.5166015625
84.2618605940458 28.4337908675008 4687.66650390625
84.262708882231 28.4337908675008 4647.966796875
84.2635571704161 28.4337908675008 4618.14599609375
84.2644054586013 28.4337908675008 4609.673828125
84.2652537467865 28.4337908675008 4614.99267578125
84.2661020349716 28.4337908675008 4618.99951171875
84.2669503231568 28.4337908675008 4621.154296875
84.267798611342 28.4337908675008 4621.18212890625
84.2686468995271 28.4337908675008 4616.6845703125
84.2694951877123 28.4337908675008 4614.41552734375
84.2703434758975 28.4337908675008 4622.5888671875
84.2932472568969 28.4337908675008 4346
84.2940955450821 28.4337908675008 4343.1220703125
84.2949438332673 28.4337908675008 4338.00537109375
84.2957921214524 28.4337908675008 4333.6484375
84.2966404096376 28.4337908675008 4329.22314453125
84.2974886978227 28.4337908675008 4319.041015625
84.2983369860079 28.4337908675008 4301.92578125
84.2991852741931 28.4337908675008 4267.67333984375
84.3000335623782 28.4337908675008 4233.62353515625
84.3008818505634 28.4337908675008 4202.22265625
84.3017301387486 28.4337908675008 4177.03466796875
84.3025784269337 28.4337908675008 4157.77685546875
84.3034267151189 28.4337908675008 4153.796875
84.3042750033041 28.4337908675008 4155.66162109375
84.3051232914892 28.4337908675008 4144.38232421875
84.3059715796744 28.4337908675008 4111.63916015625
84.3068198678596 28.4337908675008 4076.88159179688
84.3076681560447 28.4337908675008 4055.21923828125
84.3085164442299 28.4337908675008 4036.22045898438
84.309364732415 28.4337908675008 4015.7314453125
84.3102130206002 28.4337908675008 4007.9990234375
84.3110613087854 28.4337908675008 4017.08911132812
84.3119095969706 28.4337908675008 4030.7119140625
84.3127578851557 28.4337908675008 4033.45385742188
84.3136061733409 28.4337908675008 4022.771484375
84.314454461526 28.4337908675008 4018.095703125
84.3153027497112 28.4337908675008 4031.78637695312
84.3161510378964 28.4337908675008 4050.2734375
84.3169993260815 28.4337908675008 4057.93627929688
84.3178476142667 28.4337908675008 4055.95556640625
